Transcript Id,Gene Id,name,miTG score
ENST00000535173,ENSG00000198150 ,AC135178.1,0.737182261
ENST00000260585,ENSG00000138018 ,EPT1,0.73700555
ENST00000286744,ENSG00000156218 ,ADAMTSL3,0.736851077
ENST00000261592,ENSG00000101746 ,NOL4,0.736586115
ENST00000271375,ENSG00000213064 ,SFT2D2,0.73597441
ENST00000273179,ENSG00000144677 ,CTDSPL,0.735607457
ENST00000417257,ENSG00000171877 ,FRMD5,0.735571419
ENST00000458626,ENSG00000239887 ,C1orf226,0.735369287
ENST00000368865,ENSG00000154473 ,BUB3,0.735360387
ENST00000296468,ENSG00000164073 ,MFSD8,0.734739522
ENST00000341039,ENSG00000167272 ,POP5,0.734711163
ENST00000396029,ENSG00000101126 ,ADNP,0.733837311
ENST00000415760,ENSG00000162620 ,LRRIQ3,0.733705535
ENST00000380285,ENSG00000028528 ,SNX1,0.733493194
ENST00000337006,ENSG00000135049 ,AGTPBP1,0.73311063
ENST00000430119,ENSG00000128918 ,ALDH1A2,0.733006242
ENST00000454449,ENSG00000253831 ,ETV3L,0.732913329
ENST00000296824,ENSG00000164366 ,CCDC127,0.732719613
ENST00000371994,ENSG00000107789 ,MINPP1,0.732417778
ENST00000431567,ENSG00000155066 ,PROM2,0.732329639
ENST00000378069,ENSG00000069535 ,MAOB,0.732258115
ENST00000262768,ENSG00000035862 ,TIMP2,0.7313866
ENST00000566423,ENSG00000128989 ,ARPP19,0.730560213
ENST00000286201,ENSG00000155760 ,FZD7,0.730266966
ENST00000334955,ENSG00000187257 ,RSBN1L,0.730129914
ENST00000425676,ENSG00000221829 ,FANCG,0.729863753
ENST00000440125,ENSG00000242866 ,STRC,0.729715737
ENST00000522117,ENSG00000164808 ,SPIDR,0.729672693
ENST00000421528,ENSG00000162600 ,OMA1,0.729316058
ENST00000434267,ENSG00000047849 ,MAP4,0.729095843
ENST00000266671,ENSG00000139289 ,PHLDA1,0.729070938
ENST00000327876,ENSG00000184261 ,KCNK12,0.729014984
ENST00000334454,ENSG00000100804 ,PSMB5,0.728716022
ENST00000484769,ENSG00000004779 ,NDUFAB1,0.728168956
ENST00000547997,ENSG00000028203 ,VEZT,0.727822714
ENST00000434009,ENSG00000009413 ,REV3L,0.727591309
ENST00000257189,ENSG00000134757 ,DSG3,0.727338929
ENST00000473314,ENSG00000117616 ,C1orf63,0.727066444
ENST00000512116,ENSG00000170917 ,NUDT6,0.727043929
ENST00000503335,ENSG00000145794 ,MEGF10,0.726866569
ENST00000290341,ENSG00000159217 ,IGF2BP1,0.726330124
ENST00000399277,ENSG00000214941 ,ZSWIM7,0.725706212
ENST00000330636,ENSG00000214113 ,LYRM4,0.725671379
ENST00000234256,ENSG00000115902 ,SLC1A4,0.725122806
ENST00000381591,ENSG00000015171 ,ZMYND11,0.724871752
ENST00000252506,ENSG00000130222 ,GADD45G,0.724356657
ENST00000368984,ENSG00000166033 ,HTRA1,0.723963096
ENST00000321063,ENSG00000221866 ,PLXNA4,0.723774619
ENST00000253814,ENSG00000131507 ,NDFIP1,0.72347748
ENST00000259050,ENSG00000136536 ,7-Mar,0.723187271
ENST00000539415,ENSG00000139155 ,SLCO1C1,0.72300564
ENST00000311015,ENSG00000172687 ,ZNF738,0.72244165
ENST00000585315,ENSG00000150394 ,CDH8,0.721740213
ENST00000524543,ENSG00000166471 ,TMEM41B,0.721522195
ENST00000446230,ENSG00000134627 ,PIWIL4,0.72119888
ENST00000378470,ENSG00000065809 ,FAM107B,0.721011963
ENST00000306434,ENSG00000168906 ,MAT2A,0.720979082
ENST00000259365,ENSG00000136842 ,TMOD1,0.720831513
ENST00000560119,ENSG00000156958 ,GALK2,0.720779181
ENST00000368468,ENSG00000111885 ,MAN1A1,0.720224183
ENST00000359943,ENSG00000196937 ,FAM3C,0.71969235
ENST00000275954,ENSG00000147027 ,TMEM47,0.719423462
ENST00000308259,ENSG00000174099 ,MSRB3,0.719361936
ENST00000399312,ENSG00000243927 ,MRPS6,0.719333807
ENST00000312916,ENSG00000164252 ,AGGF1,0.71923808
ENST00000394123,ENSG00000145907 ,G3BP1,0.719049355
ENST00000549143,ENSG00000062485 ,CS,0.718904794
ENST00000278855,ENSG00000149507 ,OOSP2,0.71887374
ENST00000374023,ENSG00000196821 ,C6orf106,0.718630427
ENST00000423275,ENSG00000132155 ,RAF1,0.718463401
ENST00000265734,ENSG00000105810 ,CDK6,0.718458383
ENST00000383763,ENSG00000206557 ,TRIM71,0.718344172
ENST00000225893,ENSG00000108753 ,HNF1B,0.718112308
ENST00000497577,ENSG00000178127 ,NDUFV2,0.718102964
ENST00000397799,ENSG00000171812 ,COL8A2,0.717859452
ENST00000409236,ENSG00000144218 ,AFF3,0.717825901
ENST00000560355,ENSG00000166147 ,FBN1,0.717412372
ENST00000269216,ENSG00000141448 ,GATA6,0.71680987
ENST00000498286,ENSG00000135297 ,MTO1,0.716514156
ENST00000398309,ENSG00000150672 ,DLG2,0.716482653
ENST00000261491,ENSG00000102780 ,DGKH,0.716064829
ENST00000481823,ENSG00000102024 ,PLS3,0.715994307
ENST00000396444,ENSG00000138592 ,USP8,0.715821817
ENST00000258098,ENSG00000135631 ,RAB11FIP5,0.715715073
ENST00000230354,ENSG00000112592 ,TBP,0.715624215
ENST00000540269,ENSG00000103194 ,USP10,0.715587941
ENST00000219197,ENSG00000102924 ,CBLN1,0.715490026
ENST00000381103,ENSG00000068796 ,KIF2A,0.715179069
ENST00000304449,ENSG00000186416 ,NKRF,0.715049493
ENST00000323329,ENSG00000132874 ,SLC14A2,0.715032249
ENST00000559471,ENSG00000138593 ,SECISBP2L,0.715030815
ENST00000446760,ENSG00000186275 ,NBPF12,0.714849093
ENST00000333027,ENSG00000100330 ,MTMR3,0.714435545
ENST00000320172,ENSG00000112773 ,FAM46A,0.714084063
ENST00000338821,ENSG00000054793 ,ATP9A,0.713261076
ENST00000380123,ENSG00000050426 ,LETMD1,0.713106506
ENST00000296575,ENSG00000164161 ,HHIP,0.713104308
ENST00000440491,ENSG00000168614 ,NBPF9,0.712156019
ENST00000448997,ENSG00000114735 ,HEMK1,0.711983833
ENST00000216223,ENSG00000100385 ,IL2RB,0.7114411
ENST00000278505,ENSG00000149218 ,ENDOD1,0.711230299
ENST00000398653,ENSG00000115970 ,THADA,0.710652137
ENST00000356090,ENSG00000020129 ,NCDN,0.709980001
ENST00000547095,ENSG00000061987 ,MON2,0.709740639
ENST00000398204,ENSG00000008277 ,ADAM22,0.709676268
ENST00000378578,ENSG00000165169 ,DYNLT3,0.709439041
ENST00000590558,ENSG00000196365 ,LONP1,0.708988481
ENST00000375281,ENSG00000204335 ,SP5,0.708964263
ENST00000540988,ENSG00000184293 ,CLECL1,0.708855559
ENST00000591537,ENSG00000196263 ,ZNF471,0.708730849
ENST00000393356,ENSG00000113300 ,CNOT6,0.708268284
ENST00000608497,ENSG00000100299 ,ARSA,0.708174017
ENST00000504750,ENSG00000205097 ,FRG2,0.708117167
ENST00000283122,ENSG00000153140 ,CETN3,0.708093099
ENST00000357559,ENSG00000114416 ,FXR1,0.708079468
ENST00000300853,ENSG00000012061 ,ERCC1,0.708057003
ENST00000316754,ENSG00000126785 ,RHOJ,0.707960843
ENST00000471530,ENSG00000257921 ,RP11-571M6.15,0.707795626
ENST00000357172,ENSG00000134255 ,CEPT1,0.707557218
ENST00000392021,ENSG00000085978 ,ATG16L1,0.7071323
ENST00000452800,ENSG00000198062 ,POTEH,0.706464166
ENST00000368262,ENSG00000163468 ,CCT3,0.705712792
ENST00000419735,ENSG00000146776 ,ATXN7L1,0.705505023
ENST00000378108,ENSG00000204957 ,AC006486.1,0.705410596
ENST00000264128,ENSG00000085491 ,SLC25A24,0.704973171
ENST00000367265,ENSG00000117139 ,KDM5B,0.704782969
ENST00000452682,ENSG00000138293 ,NCOA4,0.70473855
ENST00000369466,ENSG00000116830 ,TTF2,0.70464939
ENST00000531571,ENSG00000137692 ,DCUN1D5,0.704530163
ENST00000398261,ENSG00000109685 ,WHSC1,0.704308498
ENST00000340635,ENSG00000113448 ,PDE4D,0.704063622
ENST00000563901,ENSG00000140600 ,SH3GL3,0.7038825
ENST00000341119,ENSG00000075303 ,SLC25A40,0.70359876
ENST00000379378,ENSG00000205250 ,E2F4,0.703531859
ENST00000595001,ENSG00000213020 ,ZNF611,0.703467368
ENST00000472750,ENSG00000162735 ,PEX19,0.703456917
ENST00000424326,ENSG00000136546 ,SCN7A,0.703368662
ENST00000484069,ENSG00000001497 ,LAS1L,0.702930699
ENST00000356300,ENSG00000092051 ,JPH4,0.70265948
ENST00000361910,ENSG00000198960 ,ARMCX6,0.702523498
ENST00000371817,ENSG00000130635 ,COL5A1,0.702140847
ENST00000398951,ENSG00000138101 ,DTNB,0.702063675
ENST00000267425,ENSG00000196943 ,NOP9,0.701962223
ENST00000545826,ENSG00000168769 ,TET2,0.701790364
ENST00000366553,ENSG00000203668 ,CHML,0.701728239
ENST00000329008,ENSG00000183166 ,CALN1,0.701529936
ENST00000366582,ENSG00000119285 ,HEATR1,0.701410227
ENST00000369831,ENSG00000213366 ,GSTM2,0.701093018
ENST00000337273,ENSG00000083312 ,TNPO1,0.701083277
ENST00000492349,ENSG00000163938 ,GNL3,0.701066526
ENST00000357214,ENSG00000116560 ,SFPQ,0.700975471
ENST00000254101,ENSG00000131791 ,PRKAB2,0.700804972
ENST00000265563,ENSG00000114302 ,PRKAR2A,0.700767166
ENST00000333407,ENSG00000133477 ,FAM83F,0.700757144
ENST00000546954,ENSG00000170855 ,TRIAP1,0.700635081
ENST00000303296,ENSG00000110422 ,HIPK3,0.700450097
ENST00000536764,ENSG00000256029 ,RP11-190A12.7,0.700415261
ENST00000427716,ENSG00000139132 ,FGD4,0.700241215
ENST00000452633,ENSG00000243708 ,PLA2G4B,0.700219631
ENST00000529032,ENSG00000158636 ,C11orf30,0.700210974
ENST00000326974,ENSG00000124702 ,KLHDC3,0.700063882
ENST00000538664,ENSG00000154611 ,PSMA8,0.700062787
ENST00000582783,ENSG00000160392 ,C19orf47,0.700052099
