Transcript Id,Gene Id,name,miTG score
ENST00000537676,ENSG00000165192 ,ASB11,0.843427379
ENST00000537989,ENSG00000112182 ,BACH2,0.843054368
ENST00000433529,ENSG00000116001 ,TIA1,0.843042479
ENST00000299687,ENSG00000215421 ,ZNF407,0.842991518
ENST00000514372,ENSG00000124406 ,ATP8A1,0.842960434
ENST00000483815,ENSG00000101084 ,C20orf24,0.842700264
ENST00000402510,ENSG00000250423 ,KIAA1210,0.842583486
ENST00000263754,ENSG00000114166 ,KAT2B,0.842298587
ENST00000426774,ENSG00000124343 ,XG,0.84225662
ENST00000566157,ENSG00000087263 ,OGFOD1,0.842230643
ENST00000380110,ENSG00000107105 ,ELAVL2,0.842164599
ENST00000517638,ENSG00000184672 ,RALYL,0.84208672
ENST00000263707,ENSG00000115112 ,TFCP2L1,0.841846724
ENST00000546136,ENSG00000134532 ,SOX5,0.84180855
ENST00000316048,ENSG00000179256 ,SMCO3,0.84178358
ENST00000452135,ENSG00000050748 ,MAPK9,0.841726366
ENST00000256832,ENSG00000049759 ,NEDD4L,0.841241952
ENST00000398532,ENSG00000188895 ,MSL1,0.841061158
ENST00000456936,ENSG00000134970 ,TMED7,0.841058912
ENST00000315253,ENSG00000150764 ,DIXDC1,0.840820345
ENST00000406396,ENSG00000119537 ,KDSR,0.840561152
ENST00000246024,ENSG00000125827 ,TMX4,0.840370939
ENST00000367701,ENSG00000185278 ,ZBTB37,0.840261767
ENST00000409785,ENSG00000176407 ,KCMF1,0.839651745
ENST00000231137,ENSG00000113212 ,PCDHB7,0.838933495
ENST00000300399,ENSG00000184459 ,BPIFC,0.838789982
ENST00000395878,ENSG00000103353 ,UBFD1,0.838730769
ENST00000457361,ENSG00000030419 ,IKZF2,0.838655805
ENST00000413432,ENSG00000006607 ,FARP2,0.838011532
ENST00000265970,ENSG00000011405 ,PIK3C2A,0.83797278
ENST00000395220,ENSG00000197816 ,CCDC180,0.837771764
ENST00000579991,ENSG00000264364 ,DYNLL2,0.837759085
ENST00000536812,ENSG00000083097 ,DOPEY1,0.837159355
ENST00000264498,ENSG00000138685 ,FGF2,0.836956059
ENST00000551295,ENSG00000018236 ,CNTN1,0.836924942
ENST00000457153,ENSG00000067715 ,SYT1,0.836598183
ENST00000370196,ENSG00000107807 ,TLX1,0.83634315
ENST00000498165,ENSG00000163590 ,PPM1L,0.836222424
ENST00000340652,ENSG00000188730 ,VWC2,0.836079512
ENST00000395957,ENSG00000164924 ,YWHAZ,0.835833568
ENST00000523217,ENSG00000145863 ,GABRA6,0.835803378
ENST00000248444,ENSG00000127831 ,VIL1,0.835733794
ENST00000338008,ENSG00000039319 ,ZFYVE16,0.834801055
ENST00000357997,ENSG00000176915 ,ANKLE2,0.834771473
ENST00000545606,ENSG00000111530 ,CAND1,0.834435604
ENST00000466270,ENSG00000203791 ,METTL10,0.834302825
ENST00000242208,ENSG00000122641 ,INHBA,0.834048287
ENST00000299613,ENSG00000166483 ,WEE1,0.834046272
ENST00000306658,ENSG00000173908 ,KRT28,0.833675546
ENST00000553956,ENSG00000258890 ,CEP95,0.833617761
ENST00000392246,ENSG00000116030 ,SUMO1,0.8325539
ENST00000370457,ENSG00000155966 ,AFF2,0.832327643
ENST00000405303,ENSG00000169762 ,TAPT1,0.832081643
ENST00000373187,ENSG00000196090 ,PTPRT,0.831899095
ENST00000374333,ENSG00000120498 ,TEX11,0.831874499
ENST00000269195,ENSG00000141429 ,GALNT1,0.831787475
ENST00000344034,ENSG00000115241 ,PPM1G,0.831704381
ENST00000368635,ENSG00000155130 ,MARCKS,0.831689309
ENST00000305414,ENSG00000129682 ,FGF13,0.831471651
ENST00000493442,ENSG00000123575 ,FAM199X,0.831363953
ENST00000542104,ENSG00000153179 ,RASSF3,0.831201359
ENST00000392693,ENSG00000064309 ,CDON,0.831107874
ENST00000531380,ENSG00000174804 ,FZD4,0.831050896
ENST00000295851,ENSG00000138443 ,ABI2,0.830873546
ENST00000452085,ENSG00000111817 ,DSE,0.830803289
ENST00000308824,ENSG00000203880 ,PCMTD2,0.830781398
ENST00000381318,ENSG00000205726 ,ITSN1,0.83049819
ENST00000398473,ENSG00000161813 ,LARP4,0.830321198
ENST00000349606,ENSG00000007944 ,MYLIP,0.830230954
ENST00000268035,ENSG00000140443 ,IGF1R,0.830032949
ENST00000262056,ENSG00000063046 ,EIF4B,0.829745664
ENST00000585395,ENSG00000130332 ,LSM7,0.829698711
ENST00000383703,ENSG00000144749 ,LRIG1,0.829597477
ENST00000555925,ENSG00000072415 ,MPP5,0.829593035
ENST00000302326,ENSG00000169184 ,MN1,0.829134603
ENST00000345382,ENSG00000169594 ,BNC1,0.82901299
ENST00000320330,ENSG00000185928 ,PAGR1,0.828851655
ENST00000369244,ENSG00000112234 ,FBXL4,0.828462504
ENST00000486284,ENSG00000196277 ,GRM7,0.828234843
ENST00000284987,ENSG00000154736 ,ADAMTS5,0.828212684
ENST00000228705,ENSG00000111110 ,PPM1H,0.828198093
ENST00000338564,ENSG00000134138 ,MEIS2,0.827990531
ENST00000426654,ENSG00000102908 ,NFAT5,0.82743554
ENST00000260970,ENSG00000138398 ,PPIG,0.827391076
ENST00000489615,ENSG00000152061 ,RABGAP1L,0.827313694
ENST00000299642,ENSG00000166509 ,CLEC3A,0.82718476
ENST00000244763,ENSG00000124783 ,SSR1,0.826962848
ENST00000474889,ENSG00000144724 ,PTPRG,0.826922678
ENST00000308580,ENSG00000138594 ,TMOD3,0.826740071
ENST00000379644,ENSG00000165102 ,HGSNAT,0.826399688
ENST00000393040,ENSG00000136717 ,BIN1,0.826189882
ENST00000485022,ENSG00000244122 ,UGT1A7,0.825988324
ENST00000536306,ENSG00000033030 ,ZCCHC8,0.825947774
ENST00000404360,ENSG00000164631 ,ZNF12,0.825612002
ENST00000562435,ENSG00000171208 ,NETO2,0.825368997
ENST00000376451,ENSG00000120549 ,KIAA1217,0.825326691
ENST00000260585,ENSG00000138018 ,EPT1,0.825208684
ENST00000314622,ENSG00000178694 ,NSUN3,0.824833603
ENST00000279873,ENSG00000150347 ,ARID5B,0.824495184
ENST00000377669,ENSG00000118922 ,KLF12,0.824298509
ENST00000255764,ENSG00000133398 ,MED10,0.824228399
ENST00000321792,ENSG00000213516 ,RBMXL1,0.823931977
ENST00000296414,ENSG00000070190 ,DAPP1,0.823603996
ENST00000410053,ENSG00000163510 ,CWC22,0.823230427
ENST00000531120,ENSG00000149100 ,EIF3M,0.822967428
ENST00000332397,ENSG00000214300 ,SPDYE3,0.822717403
ENST00000447215,ENSG00000184903 ,IMMP2L,0.822575349
ENST00000360441,ENSG00000198518 ,HIST1H4E,0.822505706
ENST00000303545,ENSG00000170881 ,RNF139,0.822336712
ENST00000403491,ENSG00000162599 ,NFIA,0.822068115
ENST00000276609,ENSG00000147606 ,SLC26A7,0.82193695
ENST00000261861,ENSG00000103647 ,CORO2B,0.821849939
ENST00000472487,ENSG00000162601 ,MYSM1,0.821780395
ENST00000319170,ENSG00000173166 ,RAPH1,0.821487951
ENST00000380502,ENSG00000147874 ,HAUS6,0.821426294
ENST00000356401,ENSG00000177479 ,ARIH2,0.821125537
ENST00000451137,ENSG00000142871 ,CYR61,0.821029283
ENST00000256509,ENSG00000134121 ,CHL1,0.820931244
ENST00000230402,ENSG00000112640 ,PPP2R5D,0.820928965
ENST00000353442,ENSG00000105983 ,LMBR1,0.820823058
ENST00000382114,ENSG00000153012 ,LGI2,0.820281591
ENST00000324768,ENSG00000175874 ,CREG2,0.820270594
ENST00000401957,ENSG00000136237 ,RAPGEF5,0.819932561
ENST00000515279,ENSG00000138780 ,GSTCD,0.819689705
ENST00000358637,ENSG00000148219 ,ASTN2,0.818945348
ENST00000343882,ENSG00000118689 ,FOXO3,0.818773927
ENST00000592173,ENSG00000153391 ,INO80C,0.818712988
ENST00000457679,ENSG00000003393 ,ALS2,0.818318194
ENST00000372453,ENSG00000080572 ,PIH1D3,0.818053652
ENST00000374574,ENSG00000204217 ,BMPR2,0.81746247
ENST00000439040,ENSG00000133657 ,ATP13A3,0.817011265
ENST00000275053,ENSG00000146263 ,MMS22L,0.816767558
ENST00000299340,ENSG00000166265 ,CYYR1,0.816734932
ENST00000255448,ENSG00000133083 ,DCLK1,0.816720607
ENST00000373656,ENSG00000171448 ,ZBTB26,0.816331395
ENST00000526775,ENSG00000198216 ,CACNA1E,0.816056202
ENST00000508784,ENSG00000151612 ,ZNF827,0.815725978
ENST00000568578,ENSG00000147274 ,RBMX,0.815653273
ENST00000331268,ENSG00000185787 ,MORF4L1,0.815506349
ENST00000222567,ENSG00000105849 ,TWISTNB,0.815028743
ENST00000353411,ENSG00000113558 ,SKP1,0.814969047
ENST00000266517,ENSG00000139163 ,ETNK1,0.814855499
ENST00000347635,ENSG00000093000 ,NUP50,0.814555568
ENST00000318282,ENSG00000186260 ,MKL2,0.814486767
ENST00000379631,ENSG00000133115 ,STOML3,0.813639348
ENST00000567389,ENSG00000186073 ,C15orf41,0.813486407
ENST00000445032,ENSG00000077800 ,FKBP6,0.813200984
ENST00000318197,ENSG00000139151 ,PLCZ1,0.81284679
ENST00000546386,ENSG00000165972 ,CCDC38,0.812349379
ENST00000055682,ENSG00000050030 ,KIAA2022,0.81221595
ENST00000453321,ENSG00000164953 ,TMEM67,0.81201999
ENST00000519565,ENSG00000146373 ,RNF217,0.81194693
ENST00000235345,ENSG00000116704 ,SLC35D1,0.811799335
ENST00000533904,ENSG00000134940 ,ACRV1,0.810957482
ENST00000393313,ENSG00000048405 ,ZNF800,0.810805879
ENST00000357613,ENSG00000166822 ,TMEM170A,0.810515038
ENST00000367405,ENSG00000177888 ,ZBTB41,0.810209712
ENST00000239761,ENSG00000120586 ,MRC1,0.810209449
ENST00000420274,ENSG00000169499 ,PLEKHA2,0.810075794
ENST00000524591,ENSG00000250305 ,KIAA1456,0.809969769
ENST00000323037,ENSG00000180233 ,ZNRF2,0.809944133
ENST00000216115,ENSG00000100290 ,BIK,0.809378023
ENST00000310528,ENSG00000165416 ,SUGT1,0.809073702
ENST00000361875,ENSG00000196428 ,TSC22D2,0.808936929
ENST00000512091,ENSG00000150471 ,LPHN3,0.808775247
ENST00000310613,ENSG00000173597 ,SULT1B1,0.808664813
ENST00000345060,ENSG00000188778 ,ADRB3,0.808626623
ENST00000581693,ENSG00000108654 ,DDX5,0.808264897
ENST00000425538,ENSG00000141052 ,MYOCD,0.807992375
ENST00000303296,ENSG00000110422 ,HIPK3,0.807827736
ENST00000338272,ENSG00000215717 ,TMEM167B,0.807687699
ENST00000299440,ENSG00000166349 ,RAG1,0.807580466
ENST00000366918,ENSG00000116141 ,MARK1,0.807275855
ENST00000399302,ENSG00000060749 ,QSER1,0.807170453
ENST00000379965,ENSG00000132274 ,TRIM22,0.807109111
ENST00000447137,ENSG00000173041 ,ZNF680,0.80674561
ENST00000263640,ENSG00000115170 ,ACVR1,0.806500315
ENST00000563307,ENSG00000070770 ,CSNK2A2,0.805991931
ENST00000265742,ENSG00000001629 ,ANKIB1,0.80581649
ENST00000331429,ENSG00000183748 ,MRC1L1,0.805733699
ENST00000371950,ENSG00000147246 ,HTR2C,0.805693088
ENST00000403729,ENSG00000163297 ,ANTXR2,0.805628447
ENST00000326639,ENSG00000138709 ,LARP1B,0.805511369
ENST00000343526,ENSG00000122779 ,TRIM24,0.805417568
ENST00000490477,ENSG00000145088 ,EAF2,0.804967787
ENST00000448849,ENSG00000134897 ,BIVM,0.804632731
ENST00000310125,ENSG00000183434 ,TFDP3,0.804387679
ENST00000373736,ENSG00000084628 ,NKAIN1,0.804148759
ENST00000249700,ENSG00000128872 ,TMOD2,0.803894236
ENST00000263409,ENSG00000113594 ,LIFR,0.803853975
ENST00000375458,ENSG00000082438 ,COBLL1,0.803419023
ENST00000244815,ENSG00000124831 ,LRRFIP1,0.803056976
ENST00000504213,ENSG00000248511 ,RP11-9B6.1,0.802841477
ENST00000390658,ENSG00000176396 ,EID2,0.802750626
ENST00000287878,ENSG00000106617 ,PRKAG2,0.802645952
ENST00000341170,ENSG00000136925 ,TSTD2,0.802441047
ENST00000607016,ENSG00000272325 ,NUDT3,0.802058001
ENST00000337435,ENSG00000170113 ,NIPA1,0.80203087
ENST00000324559,ENSG00000171714 ,ANO5,0.801688757
ENST00000355151,ENSG00000172590 ,MRPL52,0.801455904
ENST00000360204,ENSG00000160229 ,ZNF66,0.80141397
ENST00000378331,ENSG00000152455 ,SUV39H2,0.8013752
ENST00000509176,ENSG00000184305 ,CCSER1,0.801296794
ENST00000410059,ENSG00000175497 ,DPP10,0.801039661
ENST00000274140,ENSG00000145495 ,44626,0.800464427
ENST00000497979,ENSG00000135249 ,RINT1,0.800147622
ENST00000282059,ENSG00000152242 ,C18orf25,0.800048596
ENST00000375180,ENSG00000184083 ,FAM120C,0.799932273
ENST00000389286,ENSG00000166450 ,PRTG,0.799848676
ENST00000526355,ENSG00000152402 ,GUCY1A2,0.79961273
ENST00000417201,ENSG00000119446 ,RBM18,0.799277804
ENST00000510089,ENSG00000164180 ,TMEM161B,0.798551374
ENST00000376057,ENSG00000162493 ,PDPN,0.798509968
ENST00000467800,ENSG00000062598 ,ELMO2,0.798144806
ENST00000314011,ENSG00000125945 ,ZNF436,0.798140029
ENST00000309495,ENSG00000175105 ,ZNF654,0.797682779
ENST00000284136,ENSG00000153993 ,SEMA3D,0.797632632
ENST00000378628,ENSG00000130962 ,PRRG1,0.79746398
ENST00000367619,ENSG00000057252 ,SOAT1,0.79708613
ENST00000292823,ENSG00000161217 ,PCYT1A,0.796633956
ENST00000333972,ENSG00000240771 ,ARHGEF25,0.796575968
ENST00000343762,ENSG00000153046 ,CDYL,0.796559865
ENST00000330137,ENSG00000182628 ,SKA2,0.795870836
ENST00000306954,ENSG00000170270 ,C14orf142,0.795747541
ENST00000367816,ENSG00000143153 ,ATP1B1,0.795529123
ENST00000393276,ENSG00000175984 ,DENND2C,0.795444179
ENST00000242719,ENSG00000123091 ,RNF11,0.794907058
ENST00000409177,ENSG00000115641 ,FHL2,0.794847642
ENST00000527436,ENSG00000137185 ,ZSCAN9,0.794521613
ENST00000261254,ENSG00000118971 ,CCND2,0.794410226
ENST00000337774,ENSG00000127241 ,MASP1,0.794109627
ENST00000589881,ENSG00000172466 ,ZNF24,0.79383382
ENST00000448150,ENSG00000075391 ,RASAL2,0.793754184
ENST00000311955,ENSG00000174429 ,ABRA,0.793708508
ENST00000267838,ENSG00000140280 ,LYSMD2,0.793628265
ENST00000300648,ENSG00000089154 ,GCN1L1,0.793587361
ENST00000282356,ENSG00000152495 ,CAMK4,0.793569819
ENST00000355716,ENSG00000157873 ,TNFRSF14,0.793424158
ENST00000271375,ENSG00000213064 ,SFT2D2,0.79329591
ENST00000262135,ENSG00000103494 ,RPGRIP1L,0.793179119
ENST00000457714,ENSG00000169760 ,NLGN1,0.793055974
ENST00000452682,ENSG00000138293 ,NCOA4,0.792395358
ENST00000305344,ENSG00000168830 ,HTR1E,0.791967944
ENST00000354452,ENSG00000196628 ,TCF4,0.791815787
ENST00000337537,ENSG00000154001 ,PPP2R5E,0.791426034
ENST00000377252,ENSG00000120594 ,PLXDC2,0.791119947
ENST00000442218,ENSG00000211584 ,SLC48A1,0.790999493
ENST00000265109,ENSG00000039560 ,RAI14,0.790753639
ENST00000526504,ENSG00000151376 ,ME3,0.789998633
ENST00000341567,ENSG00000106609 ,TMEM248,0.789364208
ENST00000393487,ENSG00000071073 ,MGAT4A,0.788406176
ENST00000491763,ENSG00000197980 ,LEKR1,0.788363405
ENST00000495827,ENSG00000188921 ,PTPLAD2,0.78834825
ENST00000295050,ENSG00000010072 ,SPRTN,0.788263926
ENST00000419292,ENSG00000127989 ,MTERF,0.788116691
ENST00000262013,ENSG00000008294 ,SPAG9,0.787908977
ENST00000537226,ENSG00000214029 ,ZNF891,0.787678336
ENST00000448246,ENSG00000105866 ,SP4,0.787552669
ENST00000261275,ENSG00000104059 ,FAM189A1,0.787507696
ENST00000371917,ENSG00000124198 ,ARFGEF2,0.787433259
ENST00000272907,ENSG00000144460 ,NYAP2,0.787354338
ENST00000357232,ENSG00000197410 ,DCHS2,0.787341795
ENST00000393310,ENSG00000169756 ,LIMS1,0.787261423
ENST00000401000,ENSG00000163125 ,RPRD2,0.786920075
ENST00000372731,ENSG00000197694 ,SPTAN1,0.786894445
ENST00000335012,ENSG00000187068 ,C3orf70,0.786589067
ENST00000218652,ENSG00000102471 ,NDFIP2,0.786128757
ENST00000354534,ENSG00000196876 ,SCN8A,0.78606796
ENST00000370763,ENSG00000162616 ,DNAJB4,0.785991188
ENST00000370752,ENSG00000165359 ,DDX26B,0.785888184
ENST00000223208,ENSG00000106477 ,CEP41,0.785682098
ENST00000031146,ENSG00000029364 ,SLC39A9,0.785523278
ENST00000276282,ENSG00000147324 ,MFHAS1,0.785047174
ENST00000580087,ENSG00000075336 ,TIMM21,0.785009861
ENST00000255977,ENSG00000133606 ,MKRN1,0.784885986
ENST00000254940,ENSG00000132603 ,NIP7,0.784846766
ENST00000602566,ENSG00000134250 ,NOTCH2,0.784628122
ENST00000412573,ENSG00000164647 ,STEAP1,0.784434662
ENST00000340023,ENSG00000171049 ,FPR2,0.784397601
ENST00000244040,ENSG00000124209 ,RAB22A,0.784371667
ENST00000442138,ENSG00000164244 ,PRRC1,0.784278848
ENST00000428210,ENSG00000082898 ,XPO1,0.784255507
ENST00000420283,ENSG00000187189 ,TSPYL4,0.784204605
ENST00000591604,ENSG00000167383 ,ZNF229,0.78412414
ENST00000316660,ENSG00000141682 ,PMAIP1,0.784094827
ENST00000369155,ENSG00000184678 ,HIST2H2BE,0.783786727
ENST00000400393,ENSG00000186047 ,DLEU7,0.783740798
ENST00000234827,ENSG00000116205 ,TCEANC2,0.783715232
ENST00000543229,ENSG00000060339 ,CCAR1,0.783646386
ENST00000361288,ENSG00000064995 ,TAF11,0.78358401
ENST00000265840,ENSG00000110675 ,ELMOD1,0.783551549
ENST00000399959,ENSG00000215301 ,DDX3X,0.783304576
ENST00000409636,ENSG00000143889 ,HNRNPLL,0.783247955
ENST00000374332,ENSG00000117643 ,MAN1C1,0.783175947
ENST00000261226,ENSG00000057704 ,TMCC3,0.783019004
ENST00000361677,ENSG00000198863 ,RUNDC1,0.783011815
ENST00000262648,ENSG00000011201 ,KAL1,0.782985837
ENST00000335007,ENSG00000186298 ,PPP1CC,0.782938561
ENST00000251170,ENSG00000103184 ,SEC14L5,0.782755203
ENST00000383052,ENSG00000067646 ,ZFY,0.782747499
ENST00000376300,ENSG00000125633 ,CCDC93,0.782560496
ENST00000264659,ENSG00000017373 ,SRCIN1,0.782550138
ENST00000371847,ENSG00000132122 ,SPATA6,0.782482313
ENST00000237281,ENSG00000118496 ,FBXO30,0.782449964
ENST00000328432,ENSG00000184203 ,PPP1R2,0.78195154
ENST00000525353,ENSG00000171202 ,TMEM126A,0.781801716
ENST00000368865,ENSG00000154473 ,BUB3,0.781690389
ENST00000308064,ENSG00000175264 ,CHST1,0.781592291
ENST00000464171,ENSG00000174891 ,RSRC1,0.781526704
ENST00000311936,ENSG00000133703 ,KRAS,0.781311894
ENST00000312828,ENSG00000176641 ,RNF152,0.781291685
ENST00000379361,ENSG00000165186 ,PTCHD1,0.780862057
ENST00000475377,ENSG00000157827 ,FMNL2,0.78085037
ENST00000397899,ENSG00000196872 ,KIAA1211L,0.780714783
ENST00000299167,ENSG00000102893 ,PHKB,0.780676362
ENST00000369981,ENSG00000196586 ,MYO6,0.780532975
ENST00000301067,ENSG00000167548 ,KMT2D,0.780414348
ENST00000558583,ENSG00000237515 ,SHISA9,0.77993667
ENST00000497136,ENSG00000120008 ,WDR11,0.779499043
ENST00000424459,ENSG00000062194 ,GPBP1,0.779389086
ENST00000412168,ENSG00000224586 ,GPX5,0.779370842
ENST00000525748,ENSG00000165970 ,SLC6A5,0.779226878
ENST00000510439,ENSG00000184206 ,GOLGA6L4,0.779203121
ENST00000399322,ENSG00000136267 ,DGKB,0.778974796
ENST00000361654,ENSG00000130779 ,CLIP1,0.778841076
ENST00000435962,ENSG00000165929 ,TC2N,0.778619178
ENST00000378491,ENSG00000152954 ,NRSN1,0.778616761
ENST00000432054,ENSG00000172765 ,TMCC1,0.778260669
ENST00000605457,ENSG00000074935 ,TUBE1,0.777856332
ENST00000420581,ENSG00000163380 ,LMOD3,0.777822866
ENST00000483722,ENSG00000112195 ,TREML2,0.777637504
ENST00000367157,ENSG00000163545 ,NUAK2,0.77755578
ENST00000240093,ENSG00000104290 ,FZD3,0.777367238
ENST00000428311,ENSG00000196826 ,ZNF709,0.777172361
ENST00000392782,ENSG00000123636 ,BAZ2B,0.777067306
ENST00000465115,ENSG00000104313 ,EYA1,0.776840762
ENST00000332624,ENSG00000115993 ,TRAK2,0.776755483
ENST00000327381,ENSG00000206579 ,XKR4,0.776479781
ENST00000336053,ENSG00000092199 ,HNRNPC,0.775853847
ENST00000372997,ENSG00000166321 ,NUDT13,0.775492858
ENST00000523984,ENSG00000156795 ,WDYHV1,0.775482011
ENST00000392438,ENSG00000198836 ,OPA1,0.775209024
ENST00000491614,ENSG00000165609 ,NUDT5,0.775040223
ENST00000306346,ENSG00000186496 ,ZNF396,0.774950603
ENST00000394457,ENSG00000173209 ,AHSA2,0.774893521
ENST00000349155,ENSG00000135111 ,TBX3,0.774830263
ENST00000406912,ENSG00000220702 ,RP1-32I10.10,0.774720599
ENST00000445779,ENSG00000226941 ,RBMY1J,0.774710592
ENST00000540664,ENSG00000196233 ,LCOR,0.774706767
ENST00000371993,ENSG00000077279 ,DCX,0.774680436
ENST00000303766,ENSG00000169800 ,RBMY1F,0.774396336
ENST00000536262,ENSG00000256870 ,SLC5A8,0.774324302
ENST00000263697,ENSG00000126698 ,DNAJC8,0.773978519
ENST00000324324,ENSG00000104177 ,MYEF2,0.773925105
ENST00000608999,ENSG00000077157 ,PPP1R12B,0.773681651
ENST00000341998,ENSG00000155886 ,SLC24A2,0.773589208
ENST00000376185,ENSG00000254870 ,ATP6V1G2-DDX39B,0.773574481
ENST00000256969,ENSG00000134548 ,C12orf39,0.773415434
ENST00000468695,ENSG00000176261 ,ZBTB8OS,0.773378685
ENST00000295974,ENSG00000163697 ,APBB2,0.773270509
ENST00000454512,ENSG00000224130 ,AP001652.1,0.772998021
ENST00000429348,ENSG00000177873 ,ZNF619,0.772933173
ENST00000317025,ENSG00000147548 ,WHSC1L1,0.772835728
ENST00000265678,ENSG00000071242 ,RPS6KA2,0.772782942
ENST00000299633,ENSG00000166503 ,HDGFRP3,0.772689385
ENST00000530849,ENSG00000167257 ,RNF214,0.772676257
ENST00000278193,ENSG00000148943 ,LIN7C,0.771946887
ENST00000291547,ENSG00000160199 ,PKNOX1,0.771894479
ENST00000210187,ENSG00000167964 ,RAB26,0.77175105
ENST00000346618,ENSG00000112242 ,E2F3,0.771375205
ENST00000368149,ENSG00000146376 ,ARHGAP18,0.771200194
ENST00000376511,ENSG00000204569 ,PPP1R10,0.770996032
ENST00000360469,ENSG00000179242 ,CDH4,0.77090179
ENST00000395472,ENSG00000180008 ,SOCS4,0.770785203
ENST00000394976,ENSG00000181904 ,C5orf24,0.770703961
ENST00000586598,ENSG00000205020 ,CCL4L1,0.770506654
ENST00000540112,ENSG00000006118 ,TMEM132A,0.770320628
ENST00000541687,ENSG00000005436 ,GCFC2,0.770251014
ENST00000380672,ENSG00000173068 ,BNC2,0.769933236
ENST00000392580,ENSG00000109956 ,B3GAT1,0.769923893
ENST00000434724,ENSG00000103342 ,GSPT1,0.769460191
ENST00000443035,ENSG00000174485 ,DENND4A,0.76926894
ENST00000550135,ENSG00000176593 ,CTD-2368P22.1,0.769141157
ENST00000225724,ENSG00000108587 ,GOSR1,0.769124468
ENST00000354618,ENSG00000054118 ,THRAP3,0.768922936
ENST00000368911,ENSG00000155111 ,CDK19,0.768874282
ENST00000491143,ENSG00000119547 ,ONECUT2,0.768381536
ENST00000323061,ENSG00000177432 ,NAP1L5,0.768047949
ENST00000517608,ENSG00000104343 ,UBE2W,0.76740912
ENST00000473989,ENSG00000157741 ,UBN2,0.767371644
ENST00000396197,ENSG00000151116 ,UEVLD,0.767242136
ENST00000381652,ENSG00000096968 ,JAK2,0.767166714
ENST00000426563,ENSG00000213123 ,TCTEX1D2,0.767067574
ENST00000395863,ENSG00000101144 ,BMP7,0.766891859
ENST00000523111,ENSG00000169139 ,UBE2V2,0.766865457
ENST00000470551,ENSG00000101152 ,DNAJC5,0.766775374
ENST00000369151,ENSG00000151893 ,CACUL1,0.766747191
ENST00000261537,ENSG00000101752 ,MIB1,0.766684482
ENST00000296420,ENSG00000164035 ,EMCN,0.76661489
ENST00000379987,ENSG00000168743 ,NPNT,0.766552309
ENST00000382387,ENSG00000183784 ,C9orf66,0.766394394
ENST00000567289,ENSG00000169375 ,SIN3A,0.766384989
ENST00000377967,ENSG00000147050 ,KDM6A,0.766113725
ENST00000372004,ENSG00000124151 ,NCOA3,0.766109573
ENST00000520539,ENSG00000104517 ,UBR5,0.765990996
ENST00000309733,ENSG00000174749 ,C4orf32,0.765865266
ENST00000274459,ENSG00000145782 ,ATG12,0.765853814
ENST00000533448,ENSG00000175868 ,CALCB,0.765749922
ENST00000389858,ENSG00000205213 ,LGR4,0.765673941
ENST00000340305,ENSG00000188807 ,TMEM201,0.765668583
ENST00000372447,ENSG00000136819 ,C9orf78,0.765653625
ENST00000209875,ENSG00000094916 ,CBX5,0.765443959
ENST00000370455,ENSG00000112305 ,SMAP1,0.765385638
ENST00000466544,ENSG00000189050 ,RNFT1,0.764616614
ENST00000311127,ENSG00000173706 ,HEG1,0.764504285
ENST00000374888,ENSG00000198455 ,ZXDB,0.764169314
ENST00000310397,ENSG00000162804 ,SNED1,0.764131187
ENST00000393386,ENSG00000106278 ,PTPRZ1,0.76402947
ENST00000347546,ENSG00000102316 ,MAGED2,0.763660619
ENST00000578009,ENSG00000109083 ,IFT20,0.763368928
ENST00000433211,ENSG00000183230 ,CTNNA3,0.763198097
ENST00000375001,ENSG00000204291 ,COL15A1,0.763140404
ENST00000358912,ENSG00000197329 ,PELI1,0.762759057
ENST00000267176,ENSG00000139697 ,SBNO1,0.76270692
ENST00000550844,ENSG00000204842 ,ATXN2,0.762676508
ENST00000478691,ENSG00000125944 ,HNRNPR,0.762668062
ENST00000326402,ENSG00000180773 ,SLC36A4,0.762641559
ENST00000307484,ENSG00000171388 ,APLN,0.762399002
ENST00000371741,ENSG00000158445 ,KCNB1,0.762334212
ENST00000397149,ENSG00000122692 ,SMU1,0.762307443
ENST00000424861,ENSG00000104375 ,STK3,0.762205464
ENST00000378300,ENSG00000198467 ,TPM2,0.762200133
ENST00000310078,ENSG00000173744 ,AGFG1,0.762192574
ENST00000285667,ENSG00000155304 ,HSPA13,0.762120997
ENST00000254658,ENSG00000132326 ,PER2,0.761960914
ENST00000308234,ENSG00000174136 ,RGMB,0.761759797
ENST00000397189,ENSG00000102221 ,JADE3,0.761639194
ENST00000399231,ENSG00000197535 ,MYO5A,0.76160036
ENST00000428288,ENSG00000106049 ,HIBADH,0.761525407
ENST00000484479,ENSG00000126733 ,DACH2,0.761492519
ENST00000262126,ENSG00000101745 ,ANKRD12,0.761457536
ENST00000262244,ENSG00000120162 ,MOB3B,0.76120115
ENST00000242839,ENSG00000123191 ,ATP7B,0.761189728
ENST00000460006,ENSG00000101290 ,CDS2,0.761058766
ENST00000311550,ENSG00000166206 ,GABRB3,0.760992288
ENST00000541735,ENSG00000198947 ,DMD,0.760974793
ENST00000316099,ENSG00000101076 ,HNF4A,0.760928651
ENST00000537687,ENSG00000060237 ,WNK1,0.760897251
ENST00000328914,ENSG00000164916 ,FOXK1,0.760800289
ENST00000446231,ENSG00000157106 ,SMG1,0.76078773
